buh_empresa	buh_archivo	buh_fecha	buh_bodega	buh_codigo	buh_codigo_funcional	buh_codigo_vinculado	buh_codigo_generico	buh_estatus	buh_clasificacion	buh_responsable	buh_ctv	buh_pv	buh_precio_promocion	buh_promocion_desde	buh_promocion_hasta	buh_proveedor	buh_perfil	buh_horizonte	buh_tiempo_suministro	buh_frecuencia_reposicion	buh_gdb	buh_cam	buh_etapa	buh_nuevo_buffer_sugerido	buh_comportamiento	buh_consumo	buh_buffer_calculado	buh_cobertura_buffer	buh_cobertura_inventario_proyectado	buh_cobertura_pedido_minimo	buh_dias_desabastecimiento	buh_ventas_perdidas	buh_observaciones	buh_nuevo_buffer_real	buh_posponer_alerta_buf	buh_posponer_alerta_red	buh_posponer_alerta_gdb	buh_buffer_minimo	buh_buffer_maximo	buh_pedido_minimo	buh_redondeo_pedido_minimo	buh_pedido_minimo_grupo	buh_unidad_empaque	buh_redondeo_unidad_empaque	buh_porcentaje_atencion	buh_impacto_faltante	buh_buffer_actual	buh_zona_amarilla	buh_zona_roja	buh_color_inventario_fisico	buh_color_inventario_proyectado 	buh_ultimo_buffer	buh_buffer_anterior_estacion	buh_buffer_estacional	buh_inventario_proveedor	buh_inventario_fisico	buh_estado_inventario_fisico	buh_transito	buh_negociacion	buh_produccion	buh_embarcado	buh_comprometido	buh_backorder	buh_inventario_proyectado	buh_estado_inventario_proyectado	buh_ingresos	buh_egresos	buh_pedido_calculado_auxiliar	buh_pedido_calculado	buh_pedido_promedio	buh_pedido_real	buh_calendario_estacional	buh_accion_estacional	buh_etapa_estacional	buh_tdd	buh_idd	buh_roi_pasado	buh_roi_proyectado	buh_velocity	buh_nivel_servicio	buh_ultimo_cambio	buh_nuevo_inicio_horizonte	buh_inicio_horizonte	buh_fin_horizonte	buh_ultima_transferencia_ini	buh_ultima_transferencia_fin	buh_variabilidad	buh_rojo_acumulado	buh_negro	buh_rojo	buh_amarillo	buh_verde	buh_lila	emp_nombre	bod_nombre	ach_nombre	pro_nombre	pre_nombre	pro_descripcion	pro_grupo	pro_linea	pro_sublinea	pro_modelo	pro_familia	pro_subamilia 	pro_categoria	pro_tipo	pro_marca	pro_cat_management
1	1	2016-03-04	Bodega Central Agrota	10000000239	\N	EC-12435521330	0	0	0	0	0.46	2.02	0.00	1899-12-30	1899-12-30	1	1	11.00	8.00	3.00	1	\N	LIBRE-261	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	\N	Default	\N	5.00	=	1.00	\N	20.00	13.00	7.00	L	L	20.00	\N	\N	1000000000.00	23.00	-0.15	0.00	0.00	0.00	0.00	0.00	0.00	23.00	-0.15	0.00	0.00	\N	0.00	5.00	\N	\N	\N	\N	0.00	1.38	0.00	14.80	0.00	1.00	2015-04-01	2015-12-18	2015-12-18	2016-03-04	\N	\N	0.00	0.00	0.00	0.00	0.00	0.00	0.07	AGROTA	Bodega Central Agrota	Repuestos Shindaiwa.xlsm	Echo	USA	RESORTE H B450-C350-B530 (20011-81360)	REPUESTOS DESMALEZADORAS	AGROFORESTAL	\N	\N	\N	\N	REPUESTOS ECHO Y SHINDAIWA	\N	SHINDAIWA	\N
1	1	2016-03-04	Bodega Central Agrota	10000000241	\N	EC-P004001360	0	0	0	0	3.51	9.92	0.00	1899-12-30	1899-12-30	1	1	11.00	8.00	3.00	1	+-	LIBRE-261	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	2.00	\N	\N	Default	\N	\N	=	1.00	\N	3.00	2.00	1.00	V	V	3.00	\N	\N	1000000000.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.00	0.00	0.00	0.00	\N	0.00	1.00	\N	\N	\N	\N	0.00	0.00	0.00	7.97	0.00	1.00	2015-04-01	2015-12-18	2015-12-18	2016-03-04	\N	\N	0.00	0.00	0.00	0.00	0.00	0.07	0.00	AGROTA	Bodega Central Agrota	Repuestos Shindaiwa.xlsm	Echo	USA	VALVULA DESBORDAMIENTO B45-B45LA (20011-81550)	REPUESTOS DESMALEZADORAS	AGROFORESTAL	\N	\N	\N	\N	REPUESTOS ECHO Y SHINDAIWA	\N	SHINDAIWA	\N
1	1	2016-03-04	Bodega Central Agrota	10000000242	\N	EC-12436721330	0	0	0	0	0.48	1.53	0.00	1899-12-30	1899-12-30	1	1	11.00	8.00	3.00	1	\N	LIBRE-261	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	\N	Default	\N	5.00	=	1.00	\N	16.00	11.00	5.00	L	L	16.00	\N	\N	1000000000.00	24.00	-0.50	0.00	0.00	0.00	0.00	0.00	0.00	24.00	-0.50	0.00	0.00	\N	0.00	4.00	\N	\N	\N	\N	0.00	3.84	0.00	9.55	0.00	1.00	2015-04-01	2015-12-18	2015-12-18	2016-03-04	\N	\N	0.00	0.00	0.00	0.00	0.00	0.00	0.07	AGROTA	Bodega Central Agrota	Repuestos Shindaiwa.xlsm	Echo	USA	RESORTE MEMBRANA C35LA-B45-B (20011-81680)	REPUESTOS DESMALEZADORAS	AGROFORESTAL	\N	\N	\N	\N	REPUESTOS ECHO Y SHINDAIWA	\N	SHINDAIWA	\N
1	1	2016-03-04	Bodega Central Agrota	10000000244	\N	EC-C044000480	0	0	0	0	3.40	11.92	0.00	1899-12-30	1899-12-30	1	1	11.00	8.00	3.00	1	+-	LIBRE-72	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	5.00	\N	\N	Default	\N	2.00	=	1.00	\N	16.00	11.00	5.00	A	A	12.00	\N	\N	1000000000.00	6.00	0.63	0.00	0.00	0.00	0.00	0.00	0.00	6.00	0.63	0.00	0.00	\N	10.00	4.00	\N	\N	\N	\N	0.00	0.00	0.00	10.93	0.00	1.00	2015-10-07	2015-12-18	2015-12-18	2016-03-04	\N	\N	0.00	0.00	0.00	0.00	0.07	0.00	0.00	AGROTA	Bodega Central Agrota	Repuestos Shindaiwa.xlsm	Echo	USA	ACELERADOR KIT ES726 (20015-93200)	REPUESTOS FUMIGACION	AGROFORESTAL	\N	\N	\N	\N	REPUESTOS ECHO Y SHINDAIWA	\N	SHINDAIWA	\N
1	1	2016-03-04	Bodega Central Agrota	10000000249	\N	EC-P021017910	0	0	0	0	10.05	22.37	0.00	1899-12-30	1899-12-30	1	1	11.00	8.00	3.00	1	\N	LIBRE-261	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	\N	Default	\N	\N	=	1.00	\N	2.00	2.00	1.00	L	L	2.00	\N	\N	1000000000.00	3.00	-0.50	0.00	0.00	0.00	0.00	0.00	0.00	3.00	-0.50	0.00	0.00	\N	0.00	1.00	\N	\N	\N	\N	0.00	10.05	0.00	5.35	0.00	1.00	2015-04-01	2015-12-18	2015-12-18	2016-03-04	\N	\N	0.00	0.00	0.00	0.00	0.00	0.00	0.07	AGROTA	Bodega Central Agrota	Repuestos Shindaiwa.xlsm	Echo	USA	CARTER KIT C230-P230 (20016-21100)	REPUESTOS DESMALEZADORAS	AGROFORESTAL	\N	\N	\N	\N	REPUESTOS ECHO Y SHINDAIWA	\N	SHINDAIWA	\N
1	1	2016-03-04	Bodega Central Agrota	10000000250	\N	EC-P021017920	0	0	0	0	11.02	27.38	0.00	1899-12-30	1899-12-30	1	1	11.00	8.00	3.00	1	+-	LIBRE-261	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	3.00	\N	\N	Default	\N	\N	=	1.00	\N	3.00	2.00	1.00	V	V	3.00	\N	\N	1000000000.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.00	0.00	0.00	0.00	\N	0.00	1.00	\N	\N	\N	\N	0.00	0.00	0.00	6.48	0.00	1.00	2015-04-01	2015-12-18	2015-12-18	2016-03-04	\N	\N	0.00	0.00	0.00	0.00	0.00	0.07	0.00	AGROTA	Bodega Central Agrota	Repuestos Shindaiwa.xlsm	Echo	USA	CARTER M SET C230-P230 (20016-21200)	REPUESTOS DESMALEZADORAS	AGROFORESTAL	\N	\N	\N	\N	REPUESTOS ECHO Y SHINDAIWA	\N	SHINDAIWA	\N
1	1	2016-03-04	Bodega Central Agrota	10000000251	\N	EC-A556000650	0	0	0	0	15.54	14.67	0.00	1899-12-30	1899-12-30	1	1	11.00	8.00	3.00	1	+-	LIBRE-38	7.00	\N	0.00	0.00	0.00	0.00	0.00	38	0.00	\N	\N	\N	\N	\N	\N	\N	\N	Default	\N	\N	=	1.00	\N	5.00	3.00	2.00	N	N	4.00	\N	\N	1000000000.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	\N	5.00	1.00	\N	\N	\N	\N	-1.74	0.00	0.00	-0.24	0.00	1.00	2015-11-10	2015-12-18	2015-12-18	2016-03-04	\N	\N	1.00	8.00	0.07	0.00	0.00	0.00	0.00	AGROTA	Bodega Central Agrota	Repuestos Shindaiwa.xlsm	Echo	USA	TAMBOR DE EMBRAGUE 22C (20016-31212)	REPUESTOS DESMALEZADORAS	AGROFORESTAL	\N	\N	\N	\N	REPUESTOS ECHO Y SHINDAIWA	\N	SHINDAIWA	\N
1	1	2016-03-04	Bodega Central Agrota	10000000252	\N	EC-A409000730	0	0	0	0	5.33	21.38	0.00	1899-12-30	1899-12-30	1	1	11.00	8.00	3.00	1	+-	LIBRE-261	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	2.00	\N	\N	Default	\N	\N	=	1.00	\N	2.00	2.00	1.00	A	A	2.00	\N	\N	1000000000.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	\N	0.00	1.00	\N	\N	\N	\N	0.00	0.00	0.00	13.14	0.00	1.00	2015-04-01	2015-12-18	2015-12-18	2016-03-04	\N	\N	0.00	0.00	0.00	0.00	0.07	0.00	0.00	AGROTA	Bodega Central Agrota	Repuestos Shindaiwa.xlsm	Echo	USA	VOLANTE C230-P230 (20016-71200)	REPUESTOS DESMALEZADORAS	AGROFORESTAL	\N	\N	\N	\N	REPUESTOS ECHO Y SHINDAIWA	\N	SHINDAIWA	\N
1	1	2016-03-04	Bodega Central Agrota	10000000255	\N	EC-12311605160	0	0	0	0	2.91	7.73	0.00	1899-12-30	1899-12-30	1	1	11.00	8.00	3.00	1	+-	LIBRE-84	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	\N	Default	\N	5.00	=	1.00	\N	20.00	13.00	7.00	R	R	16.00	\N	\N	1000000000.00	6.00	0.70	0.00	0.00	0.00	0.00	0.00	0.00	6.00	0.70	0.00	0.00	\N	15.00	5.00	\N	\N	\N	\N	4.82	0.00	0.00	7.23	0.00	1.00	2015-09-25	2015-12-18	2015-12-18	2016-03-04	\N	\N	0.00	4.00	0.00	0.07	0.00	0.00	0.00	AGROTA	Bodega Central Agrota	Repuestos Shindaiwa.xlsm	Echo	USA	VALVULA SOUPAPE 22F 22C C230	REPUESTOS ULTILITARIOS	AGROFORESTAL	\N	\N	\N	\N	REPUESTOS ECHO Y SHINDAIWA	\N	SHINDAIWA	\N
1	1	2016-03-04	Bodega Central Agrota	10000000256	\N	EC-A038000430	0	0	0	0	12.22	35.48	0.00	1899-12-30	1899-12-30	1	1	11.00	8.00	3.00	1	\N	LIBRE-261	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	2.00	\N	\N	Default	\N	\N	=	1.00	\N	3.00	2.00	1.00	L	L	3.00	\N	\N	1000000000.00	4.00	-0.33	0.00	0.00	0.00	0.00	0.00	0.00	4.00	-0.33	0.00	0.00	\N	0.00	1.00	\N	\N	\N	\N	0.00	12.22	0.00	8.31	0.00	1.00	2015-04-01	2015-12-18	2015-12-18	2016-03-04	\N	\N	0.00	0.00	0.00	0.00	0.00	0.00	0.07	AGROTA	Bodega Central Agrota	Repuestos Shindaiwa.xlsm	Echo	USA	TANQUE DE COMBUSTIBLE C230 (20016-85003)	REPUESTOS DESMALEZADORAS	AGROFORESTAL	\N	\N	\N	\N	REPUESTOS ECHO Y SHINDAIWA	\N	SHINDAIWA	\N
1	1	2016-03-04	Bodega Central Agrota	10000000258	\N	EC-V299000420	0	0	0	0	0.91	3.19	0.00	1899-12-30	1899-12-30	1	1	11.00	8.00	3.00	1	\N	LIBRE-261	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	\N	Default	\N	2.00	=	1.00	\N	10.00	7.00	3.00	L	L	10.00	\N	\N	1000000000.00	12.00	-0.20	0.00	0.00	0.00	0.00	0.00	0.00	12.00	-0.20	0.00	0.00	\N	0.00	3.00	\N	\N	\N	\N	0.00	1.82	0.00	10.93	0.00	1.00	2015-04-01	2015-12-18	2015-12-18	2016-03-04	\N	\N	0.00	0.00	0.00	0.00	0.00	0.00	0.07	AGROTA	Bodega Central Agrota	Repuestos Shindaiwa.xlsm	Echo	USA	PERILLA C230-ES726-P230 (20018-31251)	REPUESTOS DESMALEZADORAS	AGROFORESTAL	\N	\N	\N	\N	REPUESTOS ECHO Y SHINDAIWA	\N	SHINDAIWA	\N
1	1	2016-03-04	Bodega Central Agrota	10000000261	\N	EC-A555000130	0	0	0	0	1.46	5.13	0.00	1899-12-30	1899-12-30	1	1	11.00	8.00	3.00	1	+-	LIBRE-72	532.00	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	\N	Default	\N	5.00	=	1.00	\N	400.00	266.00	132.00	R	R	350.00	\N	\N	1000000000.00	80.00	0.80	0.00	0.00	0.00	0.00	0.00	0.00	80.00	0.80	0.00	0.00	\N	320.00	109.00	\N	\N	\N	\N	190.84	0.00	0.00	10.97	0.00	1.00	2015-10-07	2015-12-18	2015-12-18	2016-03-04	\N	\N	0.00	208.00	0.00	0.07	0.00	0.00	0.00	AGROTA	Bodega Central Agrota	Repuestos Shindaiwa.xlsm	Echo	USA	ZAPATA DE EMBRAGUE C350-B450-B5	REPUESTOS DESMALEZADORAS	AGROFORESTAL	\N	\N	\N	\N	REPUESTOS ECHO Y SHINDAIWA	\N	SHINDAIWA	\N
1	1	2016-03-04	Bodega Central Agrota	10000000262	\N	EC-A566000220	0	0	0	0	0.57	2.02	0.00	1899-12-30	1899-12-30	1	1	11.00	8.00	3.00	1	+-	LIBRE-72	107.00	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	\N	Default	\N	5.00	=	1.00	\N	80.00	53.00	26.00	R	R	100.00	\N	\N	1000000000.00	17.00	0.79	0.00	0.00	0.00	0.00	0.00	0.00	17.00	0.79	0.00	0.00	\N	65.00	22.00	\N	\N	\N	\N	13.05	0.00	0.00	11.10	0.00	1.00	2015-10-07	2015-12-18	2015-12-18	2016-03-04	\N	\N	0.14	48.00	0.00	0.07	0.00	0.00	0.00	AGROTA	Bodega Central Agrota	Repuestos Shindaiwa.xlsm	Echo	USA	RESORTE EMBRAGUE B450-B530-C350 (A566000150)	REPUESTOS DESMALEZADORAS	AGROFORESTAL	\N	\N	\N	\N	REPUESTOS ECHO Y SHINDAIWA	\N	SHINDAIWA	\N
1	1	2016-03-04	Bodega Central Agrota	10000000269	\N	EC-V556000020	0	0	0	0	4.37	8.43	0.00	1899-12-30	1899-12-30	1	1	11.00	8.00	3.00	1	\N	LIBRE-72	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	\N	Default	\N	\N	=	1.00	\N	0.00	0.00	0.00	G	G	1.00	\N	\N	1000000000.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	\N	0.00	0.00	\N	\N	\N	\N	0.00	0.00	0.00	0.00	0.00	1.00	2015-10-07	2015-12-18	2015-12-18	2016-03-04	\N	\N	0.00	0.00	0.00	0.00	0.00	0.00	0.07	AGROTA	Bodega Central Agrota	Repuestos Shindaiwa.xlsm	Echo	USA	COJINETE DE AGUJAS PISTON B45-EB500-B45LA (20021-41330)	REPUESTOS DESMALEZADORAS	AGROFORESTAL	\N	\N	\N	\N	REPUESTOS ECHO Y SHINDAIWA	\N	SHINDAIWA	\N
1	1	2016-03-04	Bodega Central Agrota	10000000271	\N	EC-V420002620	0	0	0	0	0.48	3.00	0.00	1899-12-30	1899-12-30	1	1	11.00	8.00	3.00	1	\N	LIBRE-261	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	\N	Default	\N	\N	=	1.00	\N	3.00	2.00	1.00	L	L	3.00	\N	\N	1000000000.00	5.00	-0.67	0.00	0.00	0.00	0.00	0.00	0.00	5.00	-0.67	0.00	0.00	\N	0.00	1.00	\N	\N	\N	\N	0.00	0.96	0.00	22.91	0.00	1.00	2015-04-01	2015-12-18	2015-12-18	2016-03-04	\N	\N	0.00	0.00	0.00	0.00	0.00	0.00	0.07	AGROTA	Bodega Central Agrota	Repuestos Shindaiwa.xlsm	Echo	USA	AMORTIGUADOR CUBIERTA DE MOTOR C230	REPUESTOS DESMALEZADORAS	AGROFORESTAL	\N	\N	\N	\N	REPUESTOS ECHO Y SHINDAIWA	\N	SHINDAIWA	\N
1	1	2016-03-04	Bodega Central Agrota	10000000272	\N	EC-P004001890	0	0	0	0	3.67	9.07	0.00	1899-12-30	1899-12-30	1	1	11.00	8.00	3.00	1	\N	LIBRE-261	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	\N	Default	\N	\N	=	1.00	\N	3.00	2.00	1.00	L	L	3.00	\N	\N	1000000000.00	5.00	-0.67	0.00	0.00	0.00	0.00	0.00	0.00	5.00	-0.67	0.00	0.00	\N	0.00	1.00	\N	\N	\N	\N	0.00	7.34	0.00	6.42	0.00	1.00	2015-04-01	2015-12-18	2015-12-18	2016-03-04	\N	\N	0.00	0.00	0.00	0.00	0.00	0.00	0.07	AGROTA	Bodega Central Agrota	Repuestos Shindaiwa.xlsm	Echo	USA	TAPA CARBURADOR B45-B45LA (20021-81121)	REPUESTOS DESMALEZADORAS	AGROFORESTAL	\N	\N	\N	\N	REPUESTOS ECHO Y SHINDAIWA	\N	SHINDAIWA	\N
1	1	2016-03-04	Bodega Central Agrota	10000000274	\N	EC-AP004001950	0	0	0	0	3.03	9.07	0.00	1899-12-30	1899-12-30	1	1	11.00	8.00	3.00	1	\N	LIBRE-72	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	\N	Default	\N	\N	=	1.00	\N	4.00	3.00	1.00	L	L	5.00	\N	\N	1000000000.00	5.00	-0.25	0.00	0.00	0.00	0.00	0.00	0.00	5.00	-0.25	0.00	0.00	\N	0.00	1.00	\N	\N	\N	\N	0.00	3.03	0.00	8.70	0.00	1.00	2015-10-07	2015-12-18	2015-12-18	2016-03-04	\N	\N	0.00	0.00	0.00	0.00	0.00	0.00	0.07	AGROTA	Bodega Central Agrota	Repuestos Shindaiwa.xlsm	Echo	USA	PALANCA DE BOMBEO B45-B45LA (20021-81560)	REPUESTOS DESMALEZADORAS	AGROFORESTAL	\N	\N	\N	\N	REPUESTOS ECHO Y SHINDAIWA	\N	SHINDAIWA	\N
1	1	2016-03-04	Bodega Central Agrota	10000000275	\N	SH-20021-81920	0	0	0	0	15.40	29.38	0.00	1899-12-30	1899-12-30	1	1	11.00	8.00	3.00	1	\N	LIBRE-14	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	\N	Default	\N	\N	=	1.00	\N	3.00	2.00	1.00	L	L	5.00	\N	\N	1000000000.00	5.00	-0.67	0.00	0.00	0.00	0.00	0.00	0.00	5.00	-0.67	0.00	0.00	\N	0.00	1.00	\N	\N	\N	\N	0.00	30.80	0.00	3.96	0.00	1.00	2015-12-04	2015-12-18	2015-12-18	2016-03-04	\N	\N	0.00	0.00	0.00	0.00	0.00	0.00	0.07	AGROTA	Bodega Central Agrota	Repuestos Shindaiwa.xlsm	Echo	USA	EMPAQUETADURA DIAFR B45-B45L	REPUESTOS DESMALEZADORAS	AGROFORESTAL	\N	\N	\N	\N	REPUESTOS ECHO Y SHINDAIWA	\N	SHINDAIWA	\N
1	1	2016-03-04	Bodega Central Agrota	10000000277	\N	EC-A393000180	0	0	0	0	1.13	3.38	0.00	1899-12-30	1899-12-30	1	1	11.00	8.00	3.00	1	+-	LIBRE-72	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	\N	Default	\N	5.00	=	1.00	\N	65.00	43.00	21.00	A	A	54.00	\N	\N	1000000000.00	32.00	0.51	0.00	0.00	0.00	0.00	0.00	0.00	32.00	0.51	0.00	0.00	\N	35.00	18.00	2.00	\N	\N	\N	0.00	0.00	0.00	8.69	0.00	1.00	2015-10-07	2015-12-18	2015-12-18	2016-03-04	\N	\N	0.00	0.00	0.00	0.00	0.07	0.00	0.00	AGROTA	Bodega Central Agrota	Repuestos Shindaiwa.xlsm	Echo	USA	ABRAZADERA S B450 C300 B45-B45LA (20021-86110)	REPUESTOS DESMALEZADORAS	AGROFORESTAL	\N	\N	\N	\N	REPUESTOS ECHO Y SHINDAIWA	\N	SHINDAIWA	\N
1	1	2016-03-04	Bodega Central Agrota	10000000278	\N	SH-20021-96420	0	0	0	0	1.40	4.38	0.00	1899-12-30	1899-12-30	1	1	11.00	8.00	3.00	1	\N	LIBRE-261	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	\N	Default	\N	\N	=	1.00	\N	0.00	0.00	0.00	G	G	0.00	\N	\N	1000000000.00	11.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.00	0.00	0.00	0.00	\N	0.00	0.00	\N	\N	\N	\N	0.00	0.00	0.00	0.00	0.00	1.00	2015-04-01	2015-12-18	2015-12-18	2016-03-04	\N	\N	0.00	0.00	0.00	0.00	0.00	0.00	0.07	AGROTA	Bodega Central Agrota	Repuestos Shindaiwa.xlsm	Echo	USA	HERRAMIENTA RETENEDOR X2	REPUESTOS DESMALEZADORAS	AGROFORESTAL	\N	\N	\N	\N	REPUESTOS ECHO Y SHINDAIWA	\N	SHINDAIWA	\N
1	1	2016-03-04	Bodega Central Agrota	10000000279	\N	SH-20021-96601	0	0	0	0	37.41	76.50	0.00	1899-12-30	1899-12-30	1	1	11.00	8.00	3.00	1	\N	LIBRE-14	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	\N	Default	\N	2.00	=	1.00	\N	5.00	3.00	2.00	L	L	8.00	\N	\N	1000000000.00	8.00	-0.60	0.00	0.00	0.00	0.00	0.00	0.00	8.00	-0.60	0.00	0.00	\N	0.00	1.00	\N	\N	\N	\N	0.00	112.23	0.00	4.56	0.00	1.00	2015-12-04	2015-12-18	2015-12-18	2016-03-04	\N	\N	0.00	0.00	0.00	0.00	0.00	0.00	0.07	AGROTA	Bodega Central Agrota	Repuestos Shindaiwa.xlsm	Echo	USA	HERRAM EXTRACTOR PISTON B450	REPUESTOS DESMALEZADORAS	AGROFORESTAL	\N	\N	\N	\N	REPUESTOS ECHO Y SHINDAIWA	\N	SHINDAIWA	\N
1	1	2016-03-04	Bodega Central Agrota	10000000280	\N	EC-A101000330	0	0	0	0	1.73	6.63	0.00	1899-12-30	1899-12-30	1	1	11.00	8.00	3.00	1	\N	LIBRE-261	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	\N	Default	\N	5.00	=	1.00	\N	50.00	33.00	17.00	L	L	50.00	\N	\N	1000000000.00	51.00	-0.02	0.00	0.00	0.00	0.00	0.00	0.00	51.00	-0.02	0.00	0.00	\N	0.00	14.00	\N	\N	\N	\N	0.00	1.73	0.00	12.36	0.00	1.00	2015-04-01	2015-12-18	2015-12-18	2016-03-04	\N	\N	0.00	0.00	0.00	0.00	0.00	0.00	0.07	AGROTA	Bodega Central Agrota	Repuestos Shindaiwa.xlsm	Echo	USA	ANILLO PISTON C270 (20024-41210)	REPUESTOS DESMALEZADORAS	AGROFORESTAL	\N	\N	\N	\N	REPUESTOS ECHO Y SHINDAIWA	\N	SHINDAIWA	\N
1	1	2016-03-04	Bodega Central Agrota	10000000282	\N	EC-A506000230	0	0	0	0	2.61	11.41	0.00	1899-12-30	1899-12-30	1	1	11.00	8.00	3.00	1	\N	LIBRE-261	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	3.00	\N	\N	Default	\N	2.00	=	1.00	\N	7.00	5.00	2.00	L	L	7.00	\N	\N	1000000000.00	10.00	-0.43	0.00	0.00	0.00	0.00	0.00	0.00	10.00	-0.43	0.00	0.00	\N	0.00	2.00	\N	\N	\N	\N	0.00	7.83	0.00	14.71	0.00	1.00	2015-04-01	2015-12-18	2015-12-18	2016-03-04	\N	\N	0.00	0.00	0.00	0.00	0.00	0.00	0.07	AGROTA	Bodega Central Agrota	Repuestos Shindaiwa.xlsm	Echo	USA	TAMBOR CUERDA C270 (20024-75120)	REPUESTOS DESMALEZADORAS	AGROFORESTAL	\N	\N	\N	\N	REPUESTOS ECHO Y SHINDAIWA	\N	SHINDAIWA	\N
1	1	2016-03-04	Bodega Central Agrota	10000000286	\N	EC-P022002100	0	0	0	0	0.22	1.39	0.00	1899-12-30	1899-12-30	1	1	11.00	8.00	3.00	1	+-	LIBRE-261	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	\N	Default	\N	5.00	=	1.00	\N	80.00	53.00	26.00	R	R	80.00	\N	\N	1000000000.00	24.00	0.70	0.00	0.00	0.00	0.00	0.00	0.00	24.00	0.70	0.00	0.00	\N	55.00	22.00	\N	\N	\N	\N	2.34	0.00	0.00	23.21	0.00	1.00	2015-04-01	2015-12-18	2015-12-18	2016-03-04	\N	\N	0.00	8.00	0.00	0.07	0.00	0.00	0.00	AGROTA	Bodega Central Agrota	Repuestos Shindaiwa.xlsm	Echo	USA	SEGURO DEL TRINQUETE TIPO E B530-C350-B450 (V583000140)	REPUESTOS DESMALEZADORAS	AGROFORESTAL	\N	\N	\N	\N	REPUESTOS ECHO Y SHINDAIWA	\N	SHINDAIWA	\N
1	1	2016-03-04	Bodega Central Agrota	10000000287	\N	EC-A021002300	0	0	0	0	27.36	60.45	0.00	1899-12-30	1899-12-30	1	1	11.00	8.00	3.00	1	\N	LIBRE-72	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	\N	Default	\N	2.00	=	1.00	\N	8.00	5.00	3.00	L	L	10.00	\N	\N	1000000000.00	9.00	-0.13	0.00	0.00	0.00	0.00	0.00	0.00	9.00	-0.13	0.00	0.00	\N	0.00	2.00	\N	\N	\N	\N	0.00	27.36	0.00	5.28	0.00	1.00	2015-10-07	2015-12-18	2015-12-18	2016-03-04	\N	\N	0.00	0.00	0.00	0.00	0.00	0.00	0.07	AGROTA	Bodega Central Agrota	Repuestos Shindaiwa.xlsm	Echo	USA	CARBURADOR C270 (20024-81023)	REPUESTOS DESMALEZADORAS	AGROFORESTAL	\N	\N	\N	\N	REPUESTOS ECHO Y SHINDAIWA	\N	SHINDAIWA	\N
